transaction_id,account_id,date,type,amount,transaction_month,risk_flag,day_of_week,week
2090,200,2025-11-17,withdrawal,883548,2025-11,1,Monday,47
2091,185,2025-02-28,withdrawal,848603,2025-02,1,Friday,9
2092,107,2025-01-21,withdrawal,734248,2025-01,1,Tuesday,4
2093,248,2025-03-20,deposit,368417,2025-03,0,Thursday,12
2094,81,2025-01-28,transfer,263047,2025-01,0,Tuesday,5
2095,213,2025-04-07,withdrawal,328402,2025-04,0,Monday,15
2096,108,2024-12-17,transfer,29667,2024-12,0,Tuesday,51
2097,184,2025-11-19,withdrawal,384387,2025-11,0,Wednesday,47
2098,82,2025-08-22,deposit,1741334,2025-08,0,Friday,34
2099,17,2025-07-16,deposit,713281,2025-07,0,Wednesday,29
2100,59,2025-02-07,transfer,123850,2025-02,0,Friday,6
2101,288,2025-04-19,deposit,1024981,2025-04,0,Saturday,16
2102,175,2024-12-31,withdrawal,816747,2024-12,1,Tuesday,1
2103,286,2025-02-23,withdrawal,949857,2025-02,1,Sunday,8
2104,264,2025-01-30,transfer,356003,2025-01,0,Thursday,5
2105,26,2025-07-30,withdrawal,847798,2025-07,1,Wednesday,31
2106,57,2025-10-16,deposit,1644243,2025-10,0,Thursday,42
2107,53,2025-08-24,transfer,27004,2025-08,0,Sunday,34
2108,54,2025-02-06,deposit,1326050,2025-02,0,Thursday,6
2109,106,2025-05-06,withdrawal,174660,2025-05,0,Tuesday,19
2110,227,2025-01-27,transfer,266300,2025-01,0,Monday,5
2111,79,2025-05-28,transfer,195702,2025-05,0,Wednesday,22
2112,71,2025-03-21,deposit,1784632,2025-03,0,Friday,12
2113,225,2024-12-11,withdrawal,816584,2024-12,1,Wednesday,50
2114,126,2025-05-03,withdrawal,367900,2025-05,0,Saturday,18
2115,259,2025-04-23,deposit,183748,2025-04,0,Wednesday,17
2116,191,2025-07-08,transfer,400756,2025-07,0,Tuesday,28
2117,185,2025-04-12,transfer,353649,2025-04,0,Saturday,15
2118,78,2025-04-03,transfer,226103,2025-04,0,Thursday,14
2119,71,2025-07-05,withdrawal,443491,2025-07,0,Saturday,27
2120,235,2025-11-22,transfer,421603,2025-11,0,Saturday,47
2121,186,2025-02-20,deposit,933154,2025-02,0,Thursday,8
2122,6,2025-08-29,transfer,427705,2025-08,0,Friday,35
2123,36,2025-05-18,deposit,714474,2025-05,0,Sunday,20
2124,206,2025-01-08,deposit,915315,2025-01,0,Wednesday,2
2125,202,2025-11-01,deposit,1389489,2025-11,0,Saturday,44
2126,78,2025-10-27,transfer,35308,2025-10,0,Monday,44
2127,267,2025-07-01,withdrawal,449673,2025-07,0,Tuesday,27
2128,284,2025-05-17,withdrawal,766601,2025-05,1,Saturday,20
2129,177,2025-04-30,deposit,1739352,2025-04,0,Wednesday,18
2130,271,2025-02-21,transfer,487581,2025-02,0,Friday,8
2131,207,2025-03-23,withdrawal,685156,2025-03,1,Sunday,12
2132,279,2025-10-20,transfer,418318,2025-10,0,Monday,43
2133,227,2025-11-05,transfer,186010,2025-11,0,Wednesday,45
2134,208,2025-05-11,deposit,1852537,2025-05,0,Sunday,19
2135,44,2025-05-28,deposit,1132079,2025-05,0,Wednesday,22
2136,200,2025-02-10,transfer,381900,2025-02,0,Monday,7
2137,267,2025-03-27,transfer,153859,2025-03,0,Thursday,13
2138,48,2025-05-16,transfer,294294,2025-05,0,Friday,20
2139,267,2025-10-29,withdrawal,803820,2025-10,1,Wednesday,44
2140,82,2025-09-10,deposit,63492,2025-09,0,Wednesday,37
2141,133,2025-05-12,deposit,1750310,2025-05,0,Monday,20
2142,217,2025-01-07,transfer,62903,2025-01,0,Tuesday,2
2143,191,2025-08-24,withdrawal,667446,2025-08,1,Sunday,34
2144,182,2025-11-06,deposit,105103,2025-11,0,Thursday,45
2145,64,2025-09-27,withdrawal,322434,2025-09,0,Saturday,39
2146,3,2025-04-07,withdrawal,365446,2025-04,0,Monday,15
2147,298,2025-10-25,transfer,379680,2025-10,0,Saturday,43
2148,274,2025-06-05,transfer,127598,2025-06,0,Thursday,23
2149,154,2025-09-27,withdrawal,709318,2025-09,1,Saturday,39
2150,72,2025-08-31,transfer,203005,2025-08,0,Sunday,35
2151,127,2025-08-29,deposit,692544,2025-08,0,Friday,35
2152,299,2025-06-10,deposit,1730626,2025-06,0,Tuesday,24
2153,233,2025-12-07,deposit,312344,2025-12,0,Sunday,49
2154,218,2025-01-24,withdrawal,95927,2025-01,0,Friday,4
2155,32,2025-02-12,withdrawal,941669,2025-02,1,Wednesday,7
2156,244,2025-01-16,deposit,940673,2025-01,0,Thursday,3
2157,190,2025-07-02,transfer,280909,2025-07,0,Wednesday,27
2158,287,2025-06-28,transfer,413328,2025-06,0,Saturday,26
2159,136,2025-10-29,transfer,266529,2025-10,0,Wednesday,44
2160,217,2025-08-15,withdrawal,732487,2025-08,1,Friday,33
2161,214,2025-08-23,deposit,307715,2025-08,0,Saturday,34
2162,66,2025-07-30,withdrawal,755695,2025-07,1,Wednesday,31
2163,67,2025-09-04,transfer,274056,2025-09,0,Thursday,36
2164,61,2025-07-29,transfer,116485,2025-07,0,Tuesday,31
2165,243,2025-02-26,deposit,1570516,2025-02,0,Wednesday,9
2166,287,2025-02-06,withdrawal,976469,2025-02,1,Thursday,6
2167,210,2025-06-15,deposit,258475,2025-06,0,Sunday,24
2168,293,2025-09-01,withdrawal,52238,2025-09,0,Monday,36
2169,79,2025-05-13,deposit,784023,2025-05,0,Tuesday,20
2170,192,2025-08-13,withdrawal,318261,2025-08,0,Wednesday,33
2171,15,2025-10-05,deposit,303088,2025-10,0,Sunday,40
2172,216,2025-05-13,deposit,1969655,2025-05,0,Tuesday,20
2173,146,2025-08-15,deposit,388940,2025-08,0,Friday,33
2174,2,2025-06-04,deposit,1153268,2025-06,0,Wednesday,23
2175,35,2025-08-11,deposit,880718,2025-08,0,Monday,33
2176,294,2025-07-27,withdrawal,603246,2025-07,1,Sunday,30
2177,173,2025-10-14,withdrawal,508312,2025-10,1,Tuesday,42
2178,68,2025-10-29,deposit,1063566,2025-10,0,Wednesday,44
2179,236,2025-07-25,withdrawal,709631,2025-07,1,Friday,30
2180,77,2025-01-22,transfer,175506,2025-01,0,Wednesday,4
2181,210,2025-06-28,withdrawal,254131,2025-06,0,Saturday,26
2182,174,2025-11-16,transfer,29022,2025-11,0,Sunday,46
2183,227,2025-11-03,transfer,150424,2025-11,0,Monday,45
2184,46,2024-12-20,deposit,1488123,2024-12,0,Friday,51
2185,293,2025-12-05,transfer,422416,2025-12,0,Friday,49
2186,159,2025-02-09,transfer,343249,2025-02,0,Sunday,6
2187,287,2025-10-20,deposit,408548,2025-10,0,Monday,43
2188,278,2025-01-04,transfer,402208,2025-01,0,Saturday,1
2189,292,2025-08-08,transfer,104297,2025-08,0,Friday,32
2190,258,2025-11-10,deposit,257252,2025-11,0,Monday,46
2191,273,2025-04-27,deposit,44790,2025-04,0,Sunday,17
2192,106,2025-12-04,deposit,1744987,2025-12,0,Thursday,49
2193,297,2025-09-07,withdrawal,98759,2025-09,0,Sunday,36
2194,165,2024-12-31,withdrawal,627499,2024-12,1,Tuesday,1
2195,252,2025-07-19,deposit,717940,2025-07,0,Saturday,29
2196,93,2025-09-04,withdrawal,35225,2025-09,0,Thursday,36
2197,163,2025-01-23,withdrawal,279670,2025-01,0,Thursday,4
2198,59,2025-03-04,deposit,1141193,2025-03,0,Tuesday,10
2199,147,2025-04-17,deposit,388084,2025-04,0,Thursday,16
2200,46,2025-07-04,deposit,648394,2025-07,0,Friday,27
2201,87,2025-05-23,deposit,1293648,2025-05,0,Friday,21
2202,93,2025-01-06,deposit,1500899,2025-01,0,Monday,2
2203,153,2025-05-20,withdrawal,113540,2025-05,0,Tuesday,21
2204,73,2025-05-22,withdrawal,946389,2025-05,1,Thursday,21
2205,133,2025-02-07,withdrawal,997315,2025-02,1,Friday,6
2206,27,2025-10-09,deposit,507525,2025-10,0,Thursday,41
2207,122,2025-08-23,withdrawal,543328,2025-08,1,Saturday,34
2208,198,2025-01-08,deposit,569736,2025-01,0,Wednesday,2
2209,163,2025-07-04,withdrawal,589989,2025-07,1,Friday,27
2210,34,2025-07-04,withdrawal,40310,2025-07,0,Friday,27
2211,120,2025-09-17,deposit,569468,2025-09,0,Wednesday,38
2212,52,2025-09-18,deposit,1605081,2025-09,0,Thursday,38
2213,65,2025-07-04,withdrawal,605848,2025-07,1,Friday,27
2214,229,2025-10-29,deposit,1779773,2025-10,0,Wednesday,44
2215,257,2025-02-18,deposit,1646821,2025-02,0,Tuesday,8
2216,192,2025-04-12,transfer,93179,2025-04,0,Saturday,15
2217,276,2025-09-18,withdrawal,965769,2025-09,1,Thursday,38
2218,232,2025-08-02,deposit,7099,2025-08,0,Saturday,31
2219,149,2024-12-08,transfer,92756,2024-12,0,Sunday,49
2220,31,2025-10-10,withdrawal,296578,2025-10,0,Friday,41
2221,129,2025-06-05,transfer,204309,2025-06,0,Thursday,23
2222,109,2025-08-26,transfer,445760,2025-08,0,Tuesday,35
2223,145,2025-09-07,deposit,343514,2025-09,0,Sunday,36
2224,289,2025-01-22,deposit,635484,2025-01,0,Wednesday,4
2225,203,2025-02-17,transfer,69475,2025-02,0,Monday,8
2226,285,2025-07-17,withdrawal,930942,2025-07,1,Thursday,29
2227,108,2025-05-19,transfer,269671,2025-05,0,Monday,21
2228,176,2025-12-05,transfer,142028,2025-12,0,Friday,49
2229,232,2025-11-12,withdrawal,267874,2025-11,0,Wednesday,46
2230,165,2025-07-31,withdrawal,230855,2025-07,0,Thursday,31
2231,169,2025-11-27,deposit,1921835,2025-11,0,Thursday,48
2232,69,2024-12-09,transfer,488528,2024-12,0,Monday,50
2233,244,2024-12-12,deposit,1895467,2024-12,0,Thursday,50
2234,89,2025-11-29,withdrawal,592788,2025-11,1,Saturday,48
2235,251,2025-01-18,withdrawal,574271,2025-01,1,Saturday,3
2236,40,2025-11-16,transfer,21225,2025-11,0,Sunday,46
2237,228,2025-06-06,transfer,69705,2025-06,0,Friday,23
2238,193,2025-06-24,transfer,192677,2025-06,0,Tuesday,26
2239,91,2025-02-09,transfer,9420,2025-02,0,Sunday,6
2240,237,2025-03-16,withdrawal,991727,2025-03,1,Sunday,11
2241,228,2024-12-18,deposit,469562,2024-12,0,Wednesday,51
2242,144,2025-12-06,transfer,488078,2025-12,0,Saturday,49
2243,184,2025-10-18,deposit,193673,2025-10,0,Saturday,42
2244,156,2025-04-06,transfer,120945,2025-04,0,Sunday,14
2245,253,2025-04-30,withdrawal,48583,2025-04,0,Wednesday,18
2246,253,2025-10-14,transfer,375654,2025-10,0,Tuesday,42
2247,108,2025-10-30,deposit,416223,2025-10,0,Thursday,44
2248,203,2025-04-29,deposit,1829346,2025-04,0,Tuesday,18
2249,292,2025-03-05,transfer,264004,2025-03,0,Wednesday,10
2250,283,2025-09-23,deposit,1388781,2025-09,0,Tuesday,39
2251,290,2025-10-05,deposit,142071,2025-10,0,Sunday,40
2252,66,2025-02-11,transfer,39104,2025-02,0,Tuesday,7
2253,133,2025-04-03,transfer,453517,2025-04,0,Thursday,14
2254,268,2025-04-27,transfer,415125,2025-04,0,Sunday,17
2255,99,2025-11-27,transfer,17120,2025-11,0,Thursday,48
2256,273,2025-11-21,transfer,137603,2025-11,0,Friday,47
2257,287,2025-07-14,withdrawal,12049,2025-07,0,Monday,29
2258,27,2025-07-04,withdrawal,463559,2025-07,0,Friday,27
2259,141,2025-08-30,deposit,1431427,2025-08,0,Saturday,35
2260,239,2025-08-29,withdrawal,389030,2025-08,0,Friday,35
2261,23,2025-01-01,transfer,122727,2025-01,0,Wednesday,1
2262,143,2025-07-25,withdrawal,568272,2025-07,1,Friday,30
2263,162,2025-03-17,deposit,826787,2025-03,0,Monday,12
2264,172,2025-09-26,deposit,1850700,2025-09,0,Friday,39
2265,13,2025-11-26,transfer,123294,2025-11,0,Wednesday,48
2266,217,2025-04-14,deposit,1928078,2025-04,0,Monday,16
2267,101,2025-05-16,deposit,695434,2025-05,0,Friday,20
2268,33,2025-01-26,transfer,332834,2025-01,0,Sunday,4
2269,15,2024-12-20,withdrawal,462931,2024-12,0,Friday,51
2270,172,2025-02-01,withdrawal,269159,2025-02,0,Saturday,5
2271,243,2025-01-04,deposit,719713,2025-01,0,Saturday,1
2272,171,2025-04-08,transfer,421342,2025-04,0,Tuesday,15
2273,38,2025-07-20,transfer,329831,2025-07,0,Sunday,29
2274,49,2025-09-30,transfer,239071,2025-09,0,Tuesday,40
2275,64,2024-12-25,deposit,132269,2024-12,0,Wednesday,52
2276,194,2025-11-28,withdrawal,943320,2025-11,1,Friday,48
2277,34,2025-07-22,deposit,135028,2025-07,0,Tuesday,30
2278,29,2025-10-24,withdrawal,650405,2025-10,1,Friday,43
2279,222,2025-11-19,deposit,218547,2025-11,0,Wednesday,47
2280,29,2025-05-07,transfer,32369,2025-05,0,Wednesday,19
2281,196,2025-10-20,withdrawal,110485,2025-10,0,Monday,43
2282,211,2025-10-10,deposit,1818161,2025-10,0,Friday,41
2283,6,2025-08-02,withdrawal,412569,2025-08,0,Saturday,31
2284,220,2025-01-28,transfer,329655,2025-01,0,Tuesday,5
2285,174,2025-11-18,transfer,496564,2025-11,0,Tuesday,47
2286,14,2025-05-25,withdrawal,552337,2025-05,1,Sunday,21
2287,99,2024-12-14,deposit,220355,2024-12,0,Saturday,50
2288,35,2025-03-17,transfer,418881,2025-03,0,Monday,12
2289,294,2025-08-25,deposit,1341648,2025-08,0,Monday,35
2290,132,2025-08-11,withdrawal,451457,2025-08,0,Monday,33
2291,228,2025-02-16,deposit,514927,2025-02,0,Sunday,7
2292,23,2025-05-16,deposit,272765,2025-05,0,Friday,20
2293,300,2025-11-06,withdrawal,548051,2025-11,1,Thursday,45
2294,184,2025-09-11,withdrawal,622018,2025-09,1,Thursday,37
2295,75,2025-05-15,deposit,989662,2025-05,0,Thursday,20
2296,176,2024-12-12,withdrawal,396746,2024-12,0,Thursday,50
2297,266,2025-11-20,transfer,349812,2025-11,0,Thursday,47
2298,75,2025-08-24,deposit,502837,2025-08,0,Sunday,34
2299,287,2025-06-02,deposit,890126,2025-06,0,Monday,23
2300,101,2025-03-21,deposit,1348340,2025-03,0,Friday,12
2301,36,2025-11-14,withdrawal,208553,2025-11,0,Friday,46
2302,244,2025-08-04,transfer,367723,2025-08,0,Monday,32
2303,170,2025-05-28,transfer,301797,2025-05,0,Wednesday,22
2304,154,2025-03-01,withdrawal,354582,2025-03,0,Saturday,9
2305,54,2024-12-29,withdrawal,928663,2024-12,1,Sunday,52
2306,254,2024-12-09,deposit,1934282,2024-12,0,Monday,50
2307,115,2025-08-03,transfer,125729,2025-08,0,Sunday,31
2308,110,2025-05-26,deposit,1013197,2025-05,0,Monday,22
2309,193,2025-03-12,deposit,844516,2025-03,0,Wednesday,11
2310,4,2025-01-14,withdrawal,20372,2025-01,0,Tuesday,3
2311,184,2025-02-04,deposit,1168272,2025-02,0,Tuesday,6
2312,73,2025-03-17,withdrawal,471801,2025-03,0,Monday,12
2313,300,2024-12-23,withdrawal,56037,2024-12,0,Monday,52
2314,102,2025-03-07,deposit,600802,2025-03,0,Friday,10
2315,113,2025-03-07,withdrawal,763754,2025-03,1,Friday,10
2316,174,2025-03-09,transfer,133956,2025-03,0,Sunday,10
2317,101,2025-04-21,deposit,374261,2025-04,0,Monday,17
2318,52,2025-11-19,deposit,1748668,2025-11,0,Wednesday,47
2319,71,2025-02-02,withdrawal,696680,2025-02,1,Sunday,5
2320,174,2025-07-29,deposit,644783,2025-07,0,Tuesday,31
2321,123,2025-06-16,withdrawal,858809,2025-06,1,Monday,25
2322,88,2025-10-23,transfer,423918,2025-10,0,Thursday,43
2323,223,2025-02-06,transfer,39276,2025-02,0,Thursday,6
2324,74,2025-03-15,deposit,1672022,2025-03,0,Saturday,11
2325,99,2025-11-28,transfer,203283,2025-11,0,Friday,48
2326,192,2025-07-15,withdrawal,638672,2025-07,1,Tuesday,29
2327,126,2025-10-19,deposit,1605299,2025-10,0,Sunday,42
2328,97,2025-02-22,transfer,159236,2025-02,0,Saturday,8
2329,168,2025-10-26,deposit,116692,2025-10,0,Sunday,43
2330,144,2025-08-25,deposit,1790730,2025-08,0,Monday,35
2331,300,2025-01-18,withdrawal,229401,2025-01,0,Saturday,3
2332,241,2025-01-10,transfer,327377,2025-01,0,Friday,2
2333,86,2025-11-03,transfer,208484,2025-11,0,Monday,45
2334,261,2025-08-30,withdrawal,532807,2025-08,1,Saturday,35
2335,238,2025-12-07,deposit,679912,2025-12,0,Sunday,49
2336,192,2025-08-12,transfer,369123,2025-08,0,Tuesday,33
2337,254,2025-10-01,withdrawal,291370,2025-10,0,Wednesday,40
2338,206,2025-10-02,transfer,487966,2025-10,0,Thursday,40
2339,19,2025-03-21,deposit,465379,2025-03,0,Friday,12
2340,232,2025-03-29,deposit,835262,2025-03,0,Saturday,13
2341,157,2025-06-19,withdrawal,941878,2025-06,1,Thursday,25
2342,293,2025-06-17,deposit,1966883,2025-06,0,Tuesday,25
2343,131,2025-02-14,transfer,49438,2025-02,0,Friday,7
2344,44,2025-08-30,withdrawal,476097,2025-08,0,Saturday,35
2345,181,2024-12-29,deposit,1229657,2024-12,0,Sunday,52
2346,239,2025-05-29,transfer,330648,2025-05,0,Thursday,22
2347,219,2025-07-17,withdrawal,500262,2025-07,1,Thursday,29
2348,210,2025-08-19,withdrawal,853584,2025-08,1,Tuesday,34
2349,163,2024-12-20,withdrawal,410944,2024-12,0,Friday,51
2350,92,2025-04-22,withdrawal,255147,2025-04,0,Tuesday,17
2351,39,2025-01-19,withdrawal,955265,2025-01,1,Sunday,3
2352,151,2025-09-13,transfer,273850,2025-09,0,Saturday,37
2353,41,2025-04-03,withdrawal,981616,2025-04,1,Thursday,14
2354,51,2025-06-10,deposit,154629,2025-06,0,Tuesday,24
2355,20,2025-05-27,transfer,110018,2025-05,0,Tuesday,22
2356,101,2025-04-15,transfer,177617,2025-04,0,Tuesday,16
2357,155,2025-11-22,transfer,432590,2025-11,0,Saturday,47
2358,141,2025-10-13,deposit,1484839,2025-10,0,Monday,42
2359,71,2025-09-12,transfer,392879,2025-09,0,Friday,37
2360,134,2025-05-10,deposit,1619966,2025-05,0,Saturday,19
2361,145,2025-07-02,withdrawal,831169,2025-07,1,Wednesday,27
2362,208,2025-11-08,transfer,402308,2025-11,0,Saturday,45
2363,7,2025-08-27,withdrawal,695864,2025-08,1,Wednesday,35
2364,77,2025-04-03,withdrawal,248633,2025-04,0,Thursday,14
2365,108,2025-08-29,withdrawal,255076,2025-08,0,Friday,35
2366,283,2025-08-01,withdrawal,767607,2025-08,1,Friday,31
2367,175,2025-03-14,deposit,661565,2025-03,0,Friday,11
2368,220,2025-03-25,transfer,223988,2025-03,0,Tuesday,13
2369,225,2025-09-19,withdrawal,904376,2025-09,1,Friday,38
2370,16,2025-09-29,withdrawal,155699,2025-09,0,Monday,40
2371,66,2024-12-12,withdrawal,999178,2024-12,1,Thursday,50
2372,256,2025-06-07,transfer,442412,2025-06,0,Saturday,23
2373,174,2025-07-13,deposit,884015,2025-07,0,Sunday,28
2374,207,2025-05-10,transfer,286859,2025-05,0,Saturday,19
2375,167,2025-09-24,transfer,17184,2025-09,0,Wednesday,39
2376,17,2025-05-26,deposit,327313,2025-05,0,Monday,22
2377,291,2025-10-12,transfer,423982,2025-10,0,Sunday,41
2378,294,2025-03-22,withdrawal,409841,2025-03,0,Saturday,12
2379,201,2025-06-23,deposit,1125907,2025-06,0,Monday,26
2380,97,2025-05-25,withdrawal,123915,2025-05,0,Sunday,21
2381,292,2025-05-12,withdrawal,680043,2025-05,1,Monday,20
2382,48,2025-11-18,deposit,223760,2025-11,0,Tuesday,47
2383,284,2025-11-25,deposit,72232,2025-11,0,Tuesday,48
2384,251,2025-03-19,deposit,396521,2025-03,0,Wednesday,12
2385,36,2025-03-23,withdrawal,307604,2025-03,0,Sunday,12
2386,120,2025-09-02,withdrawal,701609,2025-09,1,Tuesday,36
2387,36,2025-06-14,withdrawal,70244,2025-06,0,Saturday,24
2388,266,2025-05-24,deposit,365344,2025-05,0,Saturday,21
2389,211,2025-02-02,withdrawal,174663,2025-02,0,Sunday,5
2390,67,2025-08-09,transfer,224369,2025-08,0,Saturday,32
2391,36,2025-03-23,withdrawal,957480,2025-03,1,Sunday,12
2392,67,2025-07-17,deposit,654607,2025-07,0,Thursday,29
2393,244,2025-09-28,deposit,1271070,2025-09,0,Sunday,39
2394,159,2025-08-22,transfer,111416,2025-08,0,Friday,34
2395,235,2024-12-11,withdrawal,221500,2024-12,0,Wednesday,50
2396,74,2025-06-30,withdrawal,77077,2025-06,0,Monday,27
2397,127,2025-09-25,transfer,177433,2025-09,0,Thursday,39
2398,252,2025-09-28,withdrawal,495171,2025-09,0,Sunday,39
2399,21,2025-05-04,transfer,52764,2025-05,0,Sunday,18
2400,234,2025-12-07,withdrawal,744335,2025-12,1,Sunday,49
2401,153,2025-03-07,withdrawal,652805,2025-03,1,Friday,10
2402,213,2025-10-20,deposit,381602,2025-10,0,Monday,43
2403,222,2025-11-10,withdrawal,413350,2025-11,0,Monday,46
2404,94,2025-01-25,transfer,303118,2025-01,0,Saturday,4
2405,202,2025-04-09,transfer,27892,2025-04,0,Wednesday,15
2406,81,2025-10-25,withdrawal,935426,2025-10,1,Saturday,43
2407,276,2025-01-11,withdrawal,709040,2025-01,1,Saturday,2
2408,112,2025-09-17,withdrawal,441256,2025-09,0,Wednesday,38
2409,63,2025-01-30,withdrawal,90251,2025-01,0,Thursday,5
2410,259,2025-07-26,withdrawal,440016,2025-07,0,Saturday,30
2411,85,2025-08-24,withdrawal,227445,2025-08,0,Sunday,34
2412,23,2025-01-14,withdrawal,38015,2025-01,0,Tuesday,3
2413,237,2025-06-30,withdrawal,370351,2025-06,0,Monday,27
2414,100,2024-12-13,withdrawal,49609,2024-12,0,Friday,50
2415,129,2025-02-15,deposit,1492089,2025-02,0,Saturday,7
2416,168,2025-08-02,transfer,397521,2025-08,0,Saturday,31
2417,249,2025-01-19,withdrawal,81551,2025-01,0,Sunday,3
2418,281,2025-12-08,transfer,132031,2025-12,0,Monday,50
2419,225,2025-04-29,deposit,992313,2025-04,0,Tuesday,18
2420,83,2024-12-17,deposit,1763453,2024-12,0,Tuesday,51
2421,52,2025-02-09,deposit,621866,2025-02,0,Sunday,6
2422,274,2025-03-04,transfer,209917,2025-03,0,Tuesday,10
2423,40,2024-12-13,transfer,405340,2024-12,0,Friday,50
2424,140,2025-06-09,deposit,929126,2025-06,0,Monday,24
2425,92,2024-12-25,deposit,1503231,2024-12,0,Wednesday,52
2426,273,2025-11-29,deposit,932063,2025-11,0,Saturday,48
2427,25,2025-09-01,transfer,430465,2025-09,0,Monday,36
2428,53,2025-05-14,withdrawal,733880,2025-05,1,Wednesday,20
2429,228,2024-12-10,deposit,1259527,2024-12,0,Tuesday,50
2430,25,2025-03-21,withdrawal,814377,2025-03,1,Friday,12
2431,128,2025-04-09,withdrawal,962900,2025-04,1,Wednesday,15
2432,103,2025-07-11,deposit,38635,2025-07,0,Friday,28
2433,15,2025-03-16,deposit,711984,2025-03,0,Sunday,11
2434,33,2025-01-26,deposit,1855287,2025-01,0,Sunday,4
2435,86,2024-12-30,transfer,92580,2024-12,0,Monday,1
2436,213,2025-05-24,transfer,61457,2025-05,0,Saturday,21
2437,166,2025-03-15,transfer,333616,2025-03,0,Saturday,11
2438,107,2025-07-15,transfer,212127,2025-07,0,Tuesday,29
2439,62,2025-01-31,deposit,453329,2025-01,0,Friday,5
2440,183,2024-12-15,withdrawal,192055,2024-12,0,Sunday,50
2441,206,2024-12-14,transfer,170800,2024-12,0,Saturday,50
2442,200,2025-03-30,deposit,967122,2025-03,0,Sunday,13
2443,34,2025-04-29,transfer,432339,2025-04,0,Tuesday,18
2444,189,2025-03-29,deposit,146203,2025-03,0,Saturday,13
2445,211,2025-10-10,withdrawal,814829,2025-10,1,Friday,41
2446,256,2025-09-08,deposit,1499286,2025-09,0,Monday,37
2447,292,2025-01-25,deposit,533356,2025-01,0,Saturday,4
2448,167,2025-06-24,transfer,370069,2025-06,0,Tuesday,26
2449,69,2025-10-29,withdrawal,193847,2025-10,0,Wednesday,44
2450,163,2025-01-11,transfer,257775,2025-01,0,Saturday,2
2451,172,2025-10-03,deposit,1281186,2025-10,0,Friday,40
2452,230,2025-10-31,withdrawal,545849,2025-10,1,Friday,44
2453,120,2025-12-03,transfer,313002,2025-12,0,Wednesday,49
2454,7,2025-10-19,deposit,49487,2025-10,0,Sunday,42
2455,64,2025-07-15,withdrawal,257879,2025-07,0,Tuesday,29
2456,125,2025-01-07,transfer,46623,2025-01,0,Tuesday,2
2457,71,2025-05-08,withdrawal,532952,2025-05,1,Thursday,19
2458,104,2025-03-22,deposit,793000,2025-03,0,Saturday,12
2459,20,2025-10-10,deposit,1941529,2025-10,0,Friday,41
2460,228,2025-05-25,transfer,464974,2025-05,0,Sunday,21
2461,69,2025-11-02,withdrawal,342963,2025-11,0,Sunday,44
2462,21,2025-07-08,transfer,420120,2025-07,0,Tuesday,28
2463,148,2025-05-26,deposit,485268,2025-05,0,Monday,22
2464,176,2025-09-10,deposit,436630,2025-09,0,Wednesday,37
2465,28,2025-11-24,transfer,135200,2025-11,0,Monday,48
2466,114,2025-06-21,transfer,462549,2025-06,0,Saturday,25
2467,267,2025-07-22,withdrawal,202461,2025-07,0,Tuesday,30
2468,4,2025-08-16,deposit,1829242,2025-08,0,Saturday,33
2469,36,2025-10-28,deposit,114276,2025-10,0,Tuesday,44
2470,73,2025-01-23,deposit,268320,2025-01,0,Thursday,4
2471,89,2025-03-22,transfer,292753,2025-03,0,Saturday,12
2472,121,2025-07-14,transfer,45980,2025-07,0,Monday,29
2473,240,2025-03-19,withdrawal,182132,2025-03,0,Wednesday,12
2474,126,2025-10-14,withdrawal,195006,2025-10,0,Tuesday,42
2475,128,2025-09-29,withdrawal,309214,2025-09,0,Monday,40
2476,230,2025-04-26,transfer,110592,2025-04,0,Saturday,17
2477,247,2025-06-10,deposit,1999419,2025-06,0,Tuesday,24
2478,204,2025-08-06,withdrawal,185915,2025-08,0,Wednesday,32
2479,226,2025-10-16,withdrawal,539837,2025-10,1,Thursday,42
2480,222,2025-08-11,deposit,1723833,2025-08,0,Monday,33
2481,11,2025-01-19,withdrawal,458158,2025-01,0,Sunday,3
2482,154,2025-02-24,transfer,286646,2025-02,0,Monday,9
2483,284,2025-04-18,transfer,97117,2025-04,0,Friday,16
2484,195,2025-07-28,withdrawal,330704,2025-07,0,Monday,31
2485,146,2025-10-14,withdrawal,599448,2025-10,1,Tuesday,42
2486,247,2025-02-15,deposit,703842,2025-02,0,Saturday,7
2487,241,2025-03-15,deposit,329480,2025-03,0,Saturday,11
2488,3,2025-08-21,deposit,1812021,2025-08,0,Thursday,34
2489,192,2025-07-08,withdrawal,434206,2025-07,0,Tuesday,28
2490,203,2025-06-22,transfer,200635,2025-06,0,Sunday,25
2491,251,2025-10-05,withdrawal,682188,2025-10,1,Sunday,40
2492,37,2024-12-27,withdrawal,937989,2024-12,1,Friday,52
2493,64,2025-09-23,withdrawal,987408,2025-09,1,Tuesday,39
2494,84,2025-07-19,deposit,1605023,2025-07,0,Saturday,29
2495,131,2025-08-25,transfer,187755,2025-08,0,Monday,35
2496,251,2025-06-14,transfer,365966,2025-06,0,Saturday,24
2497,30,2025-07-13,transfer,207025,2025-07,0,Sunday,28
2498,127,2024-12-25,deposit,1006863,2024-12,0,Wednesday,52
2499,186,2025-11-19,transfer,375440,2025-11,0,Wednesday,47
2500,15,2025-11-03,transfer,354005,2025-11,0,Monday,45
2501,76,2025-07-29,withdrawal,644845,2025-07,1,Tuesday,31
